,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status,last_update,last_update,last_update,last_update,last_update,last_update,last_update,last_update
,,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16129,Ceinture du Lac Inferieure - Saint-Cloud,307.0,7.296416938110749,0.0,2.0,3.0,9.0,28.0,7.515132024251761,307.0,4.837133550488599,0.0,1.0,2.0,7.0,17.0,5.355302996842321,307.0,12.133550488599349,0.0,4.0,6.0,16.0,41.0,11.816340246876734,307.0,28.612377850162865,0.0,24.0,35.0,37.0,40.0,11.763585243938314,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.736156160,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
16136,Théophile Gautier - François Millet,307.0,2.045602605863192,0.0,0.0,1.0,3.0,8.0,2.103033572621913,307.0,15.55700325732899,7.0,12.0,13.0,18.0,27.0,5.050643019631664,307.0,17.60260586319218,10.0,13.0,15.0,21.0,30.0,5.40863444139268,307.0,11.006514657980455,0.0,7.0,12.0,16.0,20.0,5.594694899215446,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.648208384,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
16138,Saint-Cloud - Hippodrome,307.0,5.62214983713355,0.0,2.0,4.0,9.0,21.0,4.922991737823463,307.0,8.019543973941367,0.0,1.0,6.0,13.0,22.0,6.835576565360314,307.0,13.64169381107492,0.0,5.0,11.0,24.0,29.0,9.927940752197536,307.0,15.436482084690553,0.0,5.5,19.0,24.0,29.0,9.660496915569288,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.530944512,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
16139,Suresnes - Muette à Neuilly,307.0,9.267100977198696,1.0,4.0,7.0,15.0,24.0,6.687735755998278,307.0,4.026058631921824,0.0,2.0,4.0,6.0,11.0,2.3817055533705864,307.0,13.29315960912052,1.0,8.0,10.0,21.0,28.0,7.495884630213726,307.0,13.814332247557003,1.0,7.0,17.0,19.0,27.0,7.41981469610562,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.214983680,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
16140,Hippodrome de Longchamp,307.0,5.811074918566775,0.0,2.0,4.0,8.0,16.0,4.166094998146892,307.0,8.003257328990228,1.0,4.0,8.0,11.0,21.0,4.617031819165459,307.0,13.814332247557003,1.0,8.0,14.0,20.0,26.0,6.690256533010234,307.0,15.029315960912053,3.0,9.0,15.0,20.0,29.0,6.750147942303169,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.371335424,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:50,2023-06-02 21:03:18,2023-06-03 21:35:37,
17001,Guy Môquet - Saint-Ouen,307.0,1.8892508143322475,0.0,1.0,2.0,2.0,6.0,1.237003716670457,307.0,1.5700325732899023,0.0,1.0,1.0,2.0,16.0,1.7369911439698336,307.0,3.45928338762215,0.0,2.0,3.0,4.0,21.0,2.4349316818436617,307.0,48.58957654723127,29.0,48.0,49.0,50.0,53.0,2.7274246543100626,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.931596032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17003,Jacques Kellner - Saint-Ouen,307.0,1.6938110749185669,0.0,0.0,2.0,2.0,7.0,1.4225290939078188,307.0,1.8697068403908794,0.0,1.0,1.0,2.0,13.0,2.0649489015624978,307.0,3.563517915309446,0.0,2.0,3.0,5.0,14.0,2.522779487390496,307.0,39.72312703583062,29.0,38.0,40.0,42.0,44.0,2.8522813928397523,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.009772032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17004,Legendre - Clichy,307.0,2.3615635179153096,1.0,1.0,2.0,3.0,9.0,1.5580976014544698,307.0,0.8403908794788274,0.0,0.0,0.0,1.0,8.0,1.3200058836946293,307.0,3.201954397394137,1.0,2.0,2.0,4.0,15.0,2.381491011073127,307.0,34.36156351791531,23.0,33.0,35.0,36.0,38.0,2.5507056882767154,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.583061760,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17005,Brochant - Clichy,307.0,1.0944625407166124,0.0,0.0,1.0,2.0,6.0,1.1578950169701234,307.0,1.3485342019543973,0.0,0.0,1.0,2.0,11.0,1.8556633332870869,307.0,2.44299674267101,0.0,1.0,2.0,3.0,14.0,2.5138521094316446,307.0,47.85993485342019,36.0,47.0,48.0,49.0,51.0,2.5851367510996095,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.915309312,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17006,Guy Môquet - Compoint,307.0,1.6677524429967427,0.0,0.0,1.0,2.0,6.0,1.7245921647142217,307.0,1.3778501628664495,0.0,0.0,1.0,2.0,11.0,1.815122910463598,307.0,3.045602605863192,0.0,1.0,2.0,5.0,13.0,2.737635043684875,307.0,32.534201954397396,22.0,30.0,33.0,35.0,36.0,2.796117101977316,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.319218176,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17007,Navier - Epinettes,307.0,1.4625407166123778,0.0,0.0,1.0,2.0,12.0,2.0819165521700156,307.0,1.273615635179153,0.0,0.0,1.0,2.0,7.0,1.4245929204638734,307.0,2.736156351791531,0.0,1.0,2.0,4.0,18.0,3.0215071470255563,307.0,33.10749185667753,18.0,32.0,34.0,35.0,36.0,2.9964318479448044,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.723127040,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17,2023-06-03 21:35:37,
17008,Porte Pouchet-Bessières,307.0,2.224755700325733,0.0,0.0,2.0,4.0,9.0,2.137046291470387,307.0,3.8990228013029316,1.0,3.0,4.0,5.0,10.0,2.0161680690073776,307.0,6.1237785016286646,1.0,4.0,6.0,8.0,14.0,3.0191634218391696,307.0,16.087947882736156,8.0,14.0,16.0,18.0,21.0,2.7276275975654016,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.576547072,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17009,Paul Bodin - Clichy,307.0,1.8078175895765471,0.0,1.0,1.0,3.0,9.0,1.807447589875599,307.0,2.0651465798045603,0.0,0.0,1.0,3.0,16.0,2.8587082120851086,307.0,3.8729641693811074,0.0,1.0,3.0,5.0,19.0,3.629060989932053,307.0,28.35830618892508,14.0,27.0,29.0,31.0,33.0,3.6049105575817255,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.087948032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17010,Jonquière - Docteur Paul Brousse,307.0,2.742671009771987,0.0,2.0,2.0,3.0,8.0,1.9068769678447242,307.0,2.579804560260586,0.0,1.0,2.0,4.0,9.0,2.4353032506163985,307.0,5.322475570032573,0.0,3.0,5.0,8.0,15.0,3.1782938853196145,307.0,31.72312703583062,22.0,30.0,32.0,34.0,38.0,3.1578648563751774,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.410423296,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:50,2023-06-02 21:03:18,2023-06-03 21:35:37,
17011,Fragonard - Porte de Clichy,307.0,1.9218241042345277,0.0,1.0,1.0,2.0,9.0,2.368173904543791,307.0,4.778501628664495,0.0,1.0,3.0,9.0,21.0,4.735120523809012,307.0,6.700325732899023,0.0,2.0,4.0,10.0,22.0,5.9881227669977095,307.0,47.87947882736157,32.0,45.0,51.0,52.0,56.0,6.479364104957802,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.710097664,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17013,Legendre - Dulong,307.0,0.9641693811074918,0.0,0.0,1.0,1.0,6.0,1.20809614060379,307.0,2.1726384364820848,1.0,1.0,2.0,3.0,6.0,1.075347888482098,307.0,3.1368078175895766,1.0,2.0,3.0,4.0,10.0,1.776989883101355,307.0,19.553745928338763,13.0,19.0,20.0,21.0,22.0,1.8256194151471237,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.641693696,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17015,Place de Lévis,307.0,1.4495114006514658,0.0,0.0,1.0,2.0,7.0,1.2602098418350158,307.0,1.01628664495114,0.0,0.0,1.0,2.0,5.0,1.1331582430714024,307.0,2.465798045602606,0.0,1.0,2.0,4.0,9.0,1.8225089360072375,307.0,42.54071661237785,36.0,41.0,43.0,44.0,46.0,2.099051328160543,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.993485312,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17016,Brochant - Square des Batignolles,307.0,1.5342019543973942,0.0,0.0,1.0,3.0,8.0,1.4712838192300608,307.0,1.3192182410423452,0.0,0.0,1.0,2.0,6.0,1.358484127775445,307.0,2.8534201954397393,0.0,1.0,3.0,4.0,9.0,2.1995275107557086,307.0,27.504885993485342,21.0,26.0,28.0,29.0,31.0,2.1471539690247186,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.840390656,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17017,Gare de Pont-Cardinet,307.0,1.739413680781759,0.0,1.0,1.0,2.0,6.0,1.317495512837965,307.0,1.1009771986970684,0.0,0.0,1.0,2.0,6.0,1.2908295286471492,307.0,2.8403908794788273,0.0,2.0,2.0,4.0,9.0,1.8883709764644092,307.0,27.700325732899024,19.0,26.0,28.0,29.0,31.0,2.1469159880080104,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.749185536,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17018,Parc Monceau,307.0,4.931596091205212,0.0,2.0,4.0,6.0,14.0,4.124517606142973,307.0,3.3224755700325734,0.0,1.0,3.0,6.0,10.0,2.4951422861223764,307.0,8.254071661237784,0.0,4.0,9.0,12.0,17.0,5.095872484073052,307.0,7.599348534201955,0.0,4.0,7.0,12.0,17.0,5.184100841514338,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.742670848,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17019,Phalsbourg - Villiers,307.0,2.6026058631921822,0.0,1.0,2.0,4.0,10.0,1.9649859179836398,307.0,2.201954397394137,0.0,1.0,1.0,3.0,11.0,2.0575691820908664,307.0,4.804560260586319,0.0,2.0,4.0,7.0,17.0,3.3500919973882266,307.0,14.429967426710098,2.0,13.0,15.0,17.0,19.0,3.1567151681027994,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.114006272,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17020,Jouffroy d'Abbans - Malesherbes,307.0,2.1530944625407167,0.0,0.0,1.0,3.0,12.0,2.6058033274297094,307.0,1.6742671009771988,0.0,0.0,1.0,3.0,12.0,1.9897011879457702,307.0,3.8273615635179152,0.0,1.0,2.0,6.0,21.0,4.212434969869631,307.0,20.8371335504886,5.0,18.0,23.0,24.0,25.0,4.434658757172134,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.263843328,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17021,Jouffroy d'Abbans - Villiers,307.0,1.8892508143322475,0.0,1.0,2.0,2.0,8.0,1.4396742184213909,307.0,1.8794788273615635,0.0,1.0,1.0,3.0,9.0,1.6335341179233251,307.0,3.768729641693811,0.0,2.0,3.0,5.0,11.0,2.465831737709137,307.0,29.28013029315961,21.0,29.0,30.0,31.0,33.0,2.5061419942586087,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.208468992,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17022,Pereire - Place de Wagram,307.0,1.1140065146579805,0.0,0.0,1.0,2.0,7.0,1.3443293781962824,307.0,1.726384364820847,0.0,1.0,1.0,2.5,5.0,1.0400733487284128,307.0,2.8403908794788273,0.0,1.0,3.0,4.0,8.0,1.683424723877577,307.0,42.957654723127035,38.0,42.0,43.0,44.0,46.0,1.613312177183288,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.807817472,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17023,Porte d'Asnières,307.0,2.596091205211726,0.0,1.0,2.0,4.0,13.0,2.595820742075184,307.0,2.9153094462540716,1.0,1.0,2.0,5.0,9.0,1.919795439132277,307.0,5.511400651465798,1.0,2.0,4.0,9.0,22.0,4.01415391980614,307.0,28.651465798045603,12.0,26.0,30.0,32.0,34.0,4.281632316698274,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17024,Villiers - Batignolles,307.0,2.530944625407166,0.0,1.0,2.0,3.0,10.0,2.779744678440052,307.0,1.5798045602605864,0.0,0.0,1.0,2.0,8.0,1.8601380828230678,307.0,4.1107491856677525,0.0,1.0,3.0,6.0,15.0,3.670334407876857,307.0,18.306188925081432,7.0,16.0,19.0,21.0,23.0,3.5687543097932357,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.071661056,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17025,Chazelles - Courcelles,307.0,1.719869706840391,0.0,1.0,1.0,2.0,9.0,1.6995854884769455,307.0,1.9381107491856677,0.0,0.0,1.0,2.0,13.0,2.5294501354433803,307.0,3.6579804560260585,0.0,1.0,2.0,4.0,20.0,3.8122128941001687,307.0,28.9185667752443,13.0,29.0,30.0,31.0,33.0,3.6857631810434652,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.530944768,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17026,Jouffroy d'Abbans - Wagram,307.0,1.993485342019544,0.0,0.0,1.0,2.0,14.0,2.834190741481273,307.0,2.0781758957654723,1.0,1.0,2.0,3.0,8.0,1.2987220698483586,307.0,4.071661237785016,1.0,2.0,3.0,4.0,20.0,3.68995432458789,307.0,17.928338762214985,3.0,17.0,19.0,20.0,22.0,3.580276148096657,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.517915136,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17027,Place du Maréchal Juin - Péreire,307.0,1.4039087947882736,0.0,1.0,1.0,2.0,6.0,1.1880605789970657,307.0,2.208469055374593,0.0,0.0,1.0,3.0,14.0,2.727647110544217,307.0,3.6123778501628663,0.0,1.0,3.0,5.0,16.0,3.253390872687783,307.0,40.40390879478827,29.0,39.0,41.0,43.0,45.0,3.334272078326545,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.775244032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17028,Reims - Raymond Pitet,307.0,2.3583061889250816,0.0,1.0,2.0,3.0,6.0,1.3340516682851464,307.0,3.446254071661238,0.0,2.0,3.0,5.0,9.0,2.161655738087792,307.0,5.804560260586319,1.0,4.0,6.0,7.0,12.0,2.6888012828539516,307.0,30.850162866449512,25.0,30.0,30.0,33.0,36.0,2.5864828946346248,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.664495104,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17029,Pierre Demours - Laugier,307.0,1.6710097719869708,0.0,0.0,1.0,3.0,6.0,1.5272813076557488,307.0,1.299674267100977,0.0,0.0,1.0,2.0,6.0,1.2633987352136995,307.0,2.970684039087948,0.0,1.0,3.0,5.0,10.0,2.2395262077360414,307.0,33.700325732899024,27.0,32.0,34.0,35.5,37.0,2.1846388608588994,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.954397440,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17030,Pereire - Rennequin,307.0,1.0260586319218241,0.0,0.0,1.0,2.0,6.0,1.1851360625460443,307.0,1.495114006514658,0.0,0.0,1.0,2.0,7.0,1.6984640033336502,307.0,2.521172638436482,0.0,1.0,2.0,4.0,10.0,2.2713132720746585,307.0,19.560260586319217,12.0,18.0,20.0,22.0,23.0,2.565249914026963,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.596091136,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17031,Place de la Porte de Champerret,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.631921920,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17032,Jean Oestreicher - Porte de Champerret,307.0,2.195439739413681,0.0,1.0,2.0,3.0,7.0,1.7133402147904637,307.0,2.2768729641693812,0.0,1.0,2.0,3.0,6.0,1.6739700745851296,307.0,4.472312703583062,0.0,2.0,4.0,6.0,11.0,2.2010949874385206,307.0,16.27687296416938,10.0,15.0,16.0,18.0,20.0,2.2676077905255787,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.563517952,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17033,Carnot - Général Lanrezac,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.964169216,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17036,Place Tristan Bernard,307.0,2.1205211726384365,0.0,1.0,1.0,3.0,8.0,1.985684647254217,307.0,2.1140065146579805,0.0,1.0,1.0,2.0,13.0,2.421991950129762,307.0,4.234527687296417,0.0,2.0,3.0,5.0,19.0,3.2363913205080235,307.0,23.742671009771986,9.0,23.0,25.0,26.0,28.0,3.2240269392697716,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.368078080,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
17037,Bayen - Pereire,307.0,1.745928338762215,0.0,0.0,2.0,3.0,7.0,1.455418555371091,307.0,1.4006514657980456,0.0,0.0,1.0,2.0,8.0,1.4683144372455312,307.0,3.1465798045602607,0.0,1.0,3.0,4.0,10.0,2.291219320897403,307.0,18.02931596091205,11.0,17.0,18.0,20.0,21.0,2.2857445093303754,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.713355008,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17038,Grande Armée - Brunel,307.0,4.850162866449511,0.0,0.0,1.0,5.0,28.0,7.3166270247388905,307.0,1.788273615635179,0.0,0.0,1.0,2.0,10.0,2.232585318847989,307.0,6.638436482084691,0.0,2.0,3.0,7.0,38.0,8.711960535433587,307.0,53.49185667752443,23.0,52.5,57.0,59.0,61.0,8.723930284761478,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.514658048,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17039,Place Saint-Ferdinand,307.0,1.5504885993485342,0.0,0.0,1.0,2.0,10.0,1.9835659994605688,307.0,4.058631921824104,0.0,2.0,4.0,6.5,11.0,2.8208749311423933,307.0,5.609120521172638,0.0,2.0,4.0,9.0,20.0,4.311822348971177,307.0,32.05537459283388,17.0,29.0,33.0,36.0,37.0,4.484562712093429,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.970683904,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
17040,Pereire - Ternes,307.0,2.237785016286645,0.0,1.0,2.0,3.0,11.0,2.185544976091742,307.0,1.517915309446254,0.0,1.0,1.0,2.0,6.0,1.4264672136990457,307.0,3.755700325732899,0.0,2.0,3.0,5.0,12.0,2.6951163315561737,307.0,43.498371335504885,35.0,42.0,44.0,46.0,48.0,2.922053393008752,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.573289984,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17041,Guersant - Gouvion-Saint-Cyr,307.0,2.254071661237785,0.0,1.0,1.0,3.0,15.0,3.1499467836688804,307.0,1.6156351791530945,0.0,0.0,1.0,2.0,8.0,1.9824762945941283,307.0,3.8697068403908794,0.0,1.0,3.0,5.0,17.0,3.940235002453648,307.0,31.89902280130293,18.0,31.0,33.0,35.0,36.0,4.004845801230712,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.514658048,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17042,Porte Maillot - Pereire,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.710097664,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17043,Belidor - Gouvion-Saint-Cyr,307.0,1.514657980456026,0.0,0.0,1.0,3.0,6.0,1.4173113170960205,307.0,2.198697068403909,0.0,0.0,2.0,3.0,8.0,1.9859633894921485,307.0,3.7133550488599347,0.0,2.0,3.0,5.0,12.0,2.8300299337314314,307.0,35.08469055374593,27.0,34.0,36.0,37.0,39.0,2.8062710153820176,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.589576704,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17044,Porte de Saint-Ouen - Bessières,307.0,2.3322475570032575,1.0,1.0,2.0,2.0,13.0,2.1948474638333404,307.0,3.6775244299674266,0.0,1.0,1.0,5.0,19.0,4.540692886635375,307.0,6.009771986970684,1.0,2.5,3.0,7.0,28.0,5.822811430432563,307.0,33.899022801302934,12.0,33.0,36.0,37.0,39.0,5.907198916742356,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.517915136,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
17045,Place des Ternes.,307.0,3.472312703583062,0.0,2.0,3.0,5.0,12.0,2.3931510785789207,307.0,1.8729641693811074,0.0,1.0,1.0,3.0,7.0,1.7207362789949034,307.0,5.3452768729641695,0.0,3.0,5.0,8.0,16.0,3.304483313940388,307.0,39.94788273615635,30.0,38.0,40.0,42.0,45.0,3.07061027538964,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.710097664,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
