,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,Pierre Charron - Champs-Elysées,252.0,7.384920634920635,6.545477651242812,0.0,1.0,5.0,14.0,20.0,252.0,6.035714285714286,4.958263484184749,0.0,2.0,4.0,10.0,15.0,252.0,13.420634920634921,10.980499320719506,0.0,3.0,11.0,25.0,30.0,252.0,15.21031746031746,10.659498723965765,0.0,3.0,17.5,25.25,29.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8044,Alfred de Vigny - Place du Général Brocard,252.0,6.071428571428571,6.314693636272249,0.0,1.0,3.0,13.0,20.0,252.0,5.055555555555555,5.419906580332429,0.0,1.0,2.0,10.0,16.0,252.0,11.126984126984127,11.403839520464675,0.0,2.0,6.0,23.25,32.0,252.0,20.134920634920636,11.528487614900019,0.0,6.0,26.0,29.0,32.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8045,Place de la Reine Astrid,252.0,14.694444444444445,10.885033443980895,0.0,3.0,15.0,26.0,33.0,252.0,19.21825396825397,10.591471430294712,0.0,9.75,23.0,27.0,37.0,252.0,33.91269841269841,18.44752214167656,1.0,20.0,38.0,52.25,56.0,252.0,21.650793650793652,18.00921298545988,0.0,3.0,19.0,35.0,54.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8046,Marceau - Président Wilson,252.0,6.9523809523809526,4.838189946445132,1.0,2.0,7.0,10.0,20.0,252.0,9.718253968253968,6.2526475768352485,0.0,4.0,11.0,15.0,21.0,252.0,16.67063492063492,9.75836809115341,1.0,7.75,17.0,26.0,31.0,252.0,13.21031746031746,9.280028930483473,1.0,4.0,13.5,22.0,29.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8048,Marceau - Chaillot,252.0,5.785714285714286,5.239456714114353,0.0,1.0,3.0,12.0,15.0,252.0,2.2936507936507935,2.8045707153661517,0.0,0.0,1.0,5.0,8.0,252.0,8.079365079365079,7.31924622705928,0.0,2.0,4.0,16.0,20.0,252.0,12.892857142857142,7.344702170377122,1.0,5.0,17.0,19.0,21.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8049,Georges V - François 1er,252.0,7.285714285714286,6.17456180080711,1.0,2.0,4.0,14.0,19.0,252.0,2.488095238095238,2.8375430464918705,0.0,0.0,1.0,4.0,10.0,252.0,9.773809523809524,8.161738336941816,1.0,3.0,6.0,20.0,22.0,252.0,11.948412698412698,8.29590437161288,0.0,2.0,16.0,19.0,21.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8050,Boétie - Ponthieu,252.0,6.940476190476191,5.779517047489322,0.0,2.0,4.0,13.0,20.0,252.0,6.638888888888889,6.424597554757278,0.0,1.75,3.0,12.0,19.0,252.0,13.579365079365079,11.771633927892996,0.0,3.75,6.0,28.0,32.0,252.0,17.80952380952381,11.876331066999466,0.0,3.0,26.0,28.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8051,Batignolles - Rome,252.0,1.8611111111111112,2.1646737182148805,0.0,0.0,1.0,3.0,10.0,252.0,1.3452380952380953,1.4155711835701257,0.0,0.0,1.0,2.0,8.0,252.0,3.2063492063492065,2.617189454836873,0.0,1.0,3.0,5.0,12.0,252.0,9.531746031746032,3.00115915968764,0.0,8.0,10.0,11.25,14.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8052,Balzac - Champs Elysées,252.0,10.682539682539682,8.747590032284378,0.0,2.0,8.0,19.0,26.0,252.0,3.3531746031746033,3.4419300271826785,0.0,0.0,2.0,6.0,11.0,252.0,14.035714285714286,11.264066650003956,1.0,3.0,10.5,27.0,30.0,252.0,14.408730158730158,10.83687463097793,0.0,2.0,17.5,25.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8053,Place Georges Guillaumin,252.0,7.496031746031746,7.804635467965995,0.0,1.0,4.0,15.0,24.0,252.0,3.126984126984127,3.345887948972249,0.0,1.0,2.0,5.0,13.0,252.0,10.623015873015873,10.473488919702998,0.0,1.75,6.0,22.0,28.0,252.0,17.08730158730159,10.375054238821285,0.0,6.0,22.0,26.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8054,Bertie Albrecht - Hoche,252.0,5.7063492063492065,4.964523480809947,0.0,1.0,4.0,10.0,18.0,252.0,3.984126984126984,3.901137084177874,0.0,1.0,3.0,6.0,16.0,252.0,9.69047619047619,8.202093101546874,1.0,3.0,7.0,16.0,31.0,252.0,20.976190476190474,8.328862393888093,0.0,14.0,24.0,28.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8055,Courcelles - Place des Ternes,252.0,1.8888888888888888,2.0088339652534084,0.0,0.0,1.0,3.0,9.0,252.0,1.8611111111111112,1.6914819275153699,0.0,0.0,2.0,3.0,7.0,252.0,3.75,3.301122590659992,0.0,2.0,3.0,5.0,16.0,252.0,27.246031746031747,3.3020252337628344,15.0,26.0,28.0,29.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8056,Beaujon - Wagram,252.0,2.4682539682539684,3.9773993143461324,0.0,0.75,1.0,2.0,22.0,252.0,1.2063492063492063,1.4383338098249039,0.0,0.0,1.0,2.0,6.0,252.0,3.6746031746031744,4.739978928255758,0.0,1.0,2.0,4.0,24.0,252.0,23.571428571428573,4.450575989275084,5.0,23.0,25.0,26.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8057,Hoche - Tilsitt,252.0,3.4563492063492065,5.584026678776011,0.0,1.0,2.0,3.0,24.0,252.0,1.746031746031746,2.2668106240625123,0.0,0.0,1.0,2.0,9.0,252.0,5.2023809523809526,7.624838466430464,0.0,1.0,3.0,5.0,33.0,252.0,27.496031746031747,7.70289851580591,0.0,27.0,30.0,32.0,33.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8101,Londres - Amsterdam,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8102,Lamennais - Washington,252.0,5.051587301587301,5.373065987672766,0.0,1.0,2.0,10.0,17.0,252.0,3.6944444444444446,3.9161898214995685,0.0,0.0,1.0,7.0,13.0,252.0,8.746031746031745,8.79961653269585,0.0,1.0,3.0,17.0,24.0,252.0,16.055555555555557,8.84871121284763,1.0,8.0,22.0,24.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8103,Artois - Berri,252.0,3.2976190476190474,4.48222633009729,0.0,0.0,1.0,6.0,17.0,252.0,4.785714285714286,5.01409510150799,0.0,1.0,2.0,10.0,15.0,252.0,8.083333333333334,8.571529358162906,0.0,1.0,3.0,19.0,22.0,252.0,14.21031746031746,8.742863492598511,0.0,3.0,20.0,21.0,23.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8105,François 1er - Lincoln,252.0,10.873015873015873,8.835354665404896,0.0,3.0,8.0,20.0,25.0,252.0,3.753968253968254,3.2619660386391494,0.0,1.0,3.0,7.0,9.0,252.0,14.626984126984127,11.430882979411086,0.0,4.0,11.0,28.0,30.0,252.0,15.912698412698413,11.686829745585765,1.0,2.0,20.0,27.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8110,Gare Saint-Lazare - Stockholm,252.0,3.3333333333333335,3.1973594683302524,0.0,1.0,2.0,5.25,11.0,252.0,3.5952380952380953,3.347541338178498,0.0,1.0,2.0,6.0,12.0,252.0,6.928571428571429,5.936152417245875,0.0,2.0,4.0,14.0,19.0,252.0,23.984126984126984,6.072581087764586,11.0,17.0,27.0,29.0,32.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8116,Champs-Elysees - Bassano,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8117,Place de la Madeleine - Royale,252.0,5.817460317460317,4.465718545754213,0.0,2.0,6.0,9.0,18.0,252.0,10.067460317460318,6.451737211497984,0.0,4.0,12.0,15.0,23.0,252.0,15.884920634920634,8.945978352250528,0.0,7.75,21.0,23.0,25.0,252.0,8.527777777777779,9.090252551848966,0.0,1.0,3.0,17.0,26.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8201,Arsène Houssaye - Friedland,252.0,4.900793650793651,4.612696768611905,1.0,2.0,2.0,9.0,17.0,252.0,1.4365079365079365,2.801525002312523,0.0,0.0,0.0,1.0,13.0,252.0,6.337301587301587,6.63815164269331,1.0,2.0,3.0,10.0,26.0,252.0,21.69047619047619,6.89588396861448,2.0,18.75,25.0,26.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8549,George V - Christophe Colomb,252.0,6.503968253968254,5.850391082969528,0.0,1.0,5.0,13.0,17.0,252.0,4.98015873015873,4.50360669702376,0.0,0.0,5.0,10.0,12.0,252.0,11.484126984126984,10.044311487539163,0.0,1.0,9.0,24.0,24.0,252.0,12.515873015873016,10.044311487539163,0.0,0.0,15.0,23.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9001,Bellefond - Poissonnière,252.0,0.996031746031746,1.1413908335205554,0.0,0.0,1.0,1.0,5.0,252.0,1.0714285714285714,1.1197507650160934,0.0,0.0,1.0,2.0,5.0,252.0,2.0674603174603177,1.5916279653525598,0.0,1.0,2.0,3.0,6.0,252.0,14.797619047619047,1.6321942450273144,10.0,14.0,15.0,16.0,17.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9002,Abbeville - Faubourg Poissonnière,252.0,1.4325396825396826,1.1973629301372375,0.0,0.0,1.0,2.0,5.0,252.0,0.8412698412698413,1.0479553107218333,0.0,0.0,1.0,1.0,5.0,252.0,2.2738095238095237,1.7264143608205942,0.0,1.0,2.0,3.0,9.0,252.0,10.472222222222221,1.8039416289391803,4.0,9.0,11.0,12.0,13.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9004,Gérando - Rochechouart,252.0,2.2023809523809526,2.5999376114400827,0.0,0.75,2.0,3.0,14.0,252.0,0.5912698412698413,0.9338708239045771,0.0,0.0,0.0,1.0,4.0,252.0,2.7936507936507935,3.0606549837186674,0.0,1.0,2.0,4.0,17.0,252.0,18.107142857142858,3.045542195140145,4.0,17.0,19.0,20.0,21.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9005,Square d'Anvers,252.0,2.5277777777777777,3.0038524769716286,0.0,0.0,2.0,3.0,15.0,252.0,1.3174603174603174,2.253464066104406,0.0,0.0,0.0,2.0,13.0,252.0,3.8452380952380953,4.531854622291717,0.0,1.0,2.0,5.0,18.0,252.0,28.46031746031746,4.76650129132176,14.0,27.0,30.0,32.0,33.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9006,Dunkerque - Trudaine,252.0,1.7619047619047619,2.0234819559248183,0.0,0.0,1.0,3.0,10.0,252.0,0.8174603174603174,1.2711997887041566,0.0,0.0,0.0,1.0,5.0,252.0,2.5793650793650795,3.008230872410543,0.0,1.0,2.0,3.0,13.0,252.0,12.273809523809524,3.097426732302259,1.0,12.0,13.0,14.0,15.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9007,Condorcet - Turgot,252.0,1.7936507936507937,1.8351046099233466,0.0,0.0,1.0,3.0,9.0,252.0,0.7063492063492064,0.9702134345827138,0.0,0.0,0.0,1.0,6.0,252.0,2.5,2.209180410842311,0.0,1.0,2.0,4.0,11.0,252.0,16.424603174603174,2.4409908022936735,8.0,15.0,17.0,18.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9008,Tour d'Auvergne - Rodier,252.0,1.4166666666666667,1.5502859265900812,0.0,0.0,1.0,2.0,10.0,252.0,0.8055555555555556,1.5324799865746634,0.0,0.0,0.0,1.0,11.0,252.0,2.2222222222222223,2.3427055183355128,0.0,1.0,2.0,3.0,14.0,252.0,14.527777777777779,2.302610293896903,3.0,14.0,15.0,16.0,17.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9009,Square Montholon,252.0,1.4484126984126984,1.3601168292322603,0.0,0.0,1.0,2.0,8.0,252.0,2.1468253968253967,1.9347601026099428,0.0,1.0,2.0,3.0,8.0,252.0,3.5952380952380953,2.4678928587376543,0.0,2.0,3.0,5.0,12.0,252.0,16.075396825396826,2.5370304977048863,8.0,15.0,16.0,18.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9010,Rochechouart lamartine,252.0,1.6507936507936507,1.6474897496429681,0.0,0.0,1.0,2.0,8.0,252.0,3.757936507936508,4.000116595404338,0.0,1.0,2.0,5.0,19.0,252.0,5.408730158730159,4.725492783447828,0.0,2.0,4.0,7.0,24.0,252.0,18.015873015873016,4.89407174841476,0.0,16.0,19.5,21.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9011,Geoffroy - Marie,252.0,2.757936507936508,2.491606728914141,0.0,1.0,2.0,4.0,12.0,252.0,4.611111111111111,3.6695630236334518,0.0,1.0,4.0,8.0,15.0,252.0,7.369047619047619,5.0268912602863525,0.0,3.0,6.0,12.0,17.0,252.0,11.198412698412698,4.885167144346716,2.0,7.0,12.0,15.25,19.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9012,Rougemont - Poissonnière,252.0,3.6706349206349205,4.110845968331748,0.0,1.0,2.0,6.0,16.0,252.0,7.976190476190476,7.78696866869513,0.0,1.0,3.0,16.0,22.0,252.0,11.646825396825397,10.66803832363624,0.0,2.0,5.0,21.0,30.0,252.0,18.095238095238095,10.524059758839583,0.0,9.0,24.0,27.0,30.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9013,Mairie du 9ème,252.0,2.742063492063492,3.167460384407254,0.0,0.0,2.0,4.0,12.0,252.0,6.718253968253968,5.400677260077117,0.0,2.0,6.0,11.0,19.0,252.0,9.46031746031746,7.320386632998721,0.0,2.75,8.0,18.0,21.0,252.0,14.396825396825397,7.230501313483918,3.0,6.0,16.0,21.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9014,Faubourg Montmartre - La Fayette,252.0,3.1746031746031744,3.092412936557646,0.0,1.0,2.0,4.0,13.0,252.0,8.238095238095237,8.117099722882077,0.0,2.0,5.0,13.0,27.0,252.0,11.412698412698413,9.699689764842006,0.0,3.0,7.5,22.0,30.0,252.0,20.424603174603174,10.321054846704145,1.0,9.75,24.0,29.0,33.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9015,Lamartine - Faubourg Montmartre,252.0,2.9087301587301586,2.287068090982865,0.0,1.0,2.0,4.0,11.0,252.0,6.337301587301587,4.8187587320229746,0.0,2.0,5.0,11.0,18.0,252.0,9.246031746031745,5.7941947976893085,0.0,5.0,8.0,14.0,25.0,252.0,20.214285714285715,6.134101846550875,3.0,15.0,21.0,25.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9016,Choron - Martyrs,252.0,1.5793650793650793,1.537593580105117,0.0,0.0,1.0,3.0,6.0,252.0,2.0833333333333335,2.347542582212047,0.0,1.0,1.0,3.0,13.0,252.0,3.6626984126984126,3.0626456320064954,0.0,1.0,3.0,5.0,14.0,252.0,12.21031746031746,3.3837278616116446,2.0,11.0,13.0,15.0,17.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9017,Lallier - Trudaine,252.0,3.9682539682539684,4.8234759712476345,0.0,1.0,2.0,5.0,20.0,252.0,1.6071428571428572,2.1349931588357536,0.0,0.0,1.0,2.0,8.0,252.0,5.575396825396825,6.514332179608644,0.0,2.0,3.0,7.0,27.0,252.0,21.88095238095238,6.651971091945751,0.0,21.0,24.0,26.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9019,Victor Massé - Jean-Baptiste Pigalle,252.0,2.0396825396825395,2.03123338446473,0.0,1.0,1.0,3.0,11.0,252.0,1.0357142857142858,1.7155006603471998,0.0,0.0,0.0,1.0,7.0,252.0,3.0753968253968256,3.2588020312003643,0.0,1.0,2.0,4.0,16.0,252.0,14.115079365079366,3.5254694798618016,0.0,13.0,15.0,16.0,18.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9020,Toudouze - Clauzel,253.0,1.7984189723320159,1.624122922752478,0.0,1.0,1.0,3.0,6.0,253.0,1.1897233201581028,1.7738099975114225,0.0,0.0,0.0,2.0,7.0,253.0,2.9881422924901186,2.711647735232208,0.0,1.0,2.0,4.0,13.0,253.0,17.43083003952569,2.8812747438538793,7.0,16.0,18.0,19.0,21.0,253.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9021,Saint Georges - d'Aumale,252.0,1.5476190476190477,1.2082527825616682,0.0,1.0,1.0,2.0,6.0,252.0,2.380952380952381,2.2927467229443375,0.0,1.0,2.0,3.0,9.0,252.0,3.9285714285714284,2.622849554153317,0.0,2.0,3.0,6.0,13.0,252.0,18.44047619047619,2.6299736738848285,10.0,17.0,19.0,20.0,22.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9022,Rossini - Laffitte,252.0,4.920634920634921,5.222695148598091,0.0,1.0,2.0,9.0,19.0,252.0,6.7103174603174605,7.634022498028878,0.0,1.0,1.5,13.25,23.0,252.0,11.630952380952381,12.21107174628593,0.0,2.0,3.0,28.0,31.0,252.0,18.305555555555557,11.9072565210236,0.0,3.0,25.0,28.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9023,Laffitte - Italiens,252.0,5.773809523809524,6.097516685708911,0.0,1.0,2.0,13.0,17.0,252.0,7.130952380952381,7.35786393181864,0.0,0.0,2.0,15.0,19.0,252.0,12.904761904761905,13.180287448835154,0.0,1.0,6.0,30.0,33.0,252.0,18.76984126984127,13.031474431971183,0.0,2.0,25.0,31.0,32.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9024,Taitbout - La Fayette,252.0,10.392857142857142,9.687982275435477,0.0,2.0,5.0,18.25,28.0,252.0,15.202380952380953,10.631584638145064,0.0,7.0,15.0,22.0,37.0,252.0,25.595238095238095,18.565563190931517,0.0,8.75,22.0,47.0,53.0,252.0,25.416666666666668,18.57441692606867,0.0,4.0,29.5,43.0,51.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9025,Taitbout - Châteaudun,252.0,3.0476190476190474,3.981745483745161,0.0,0.0,1.0,5.0,14.0,252.0,9.13888888888889,10.512777065506496,0.0,1.0,3.0,22.25,32.0,252.0,12.186507936507937,14.060800548322193,0.0,2.0,4.0,28.0,38.0,252.0,26.567460317460316,14.108833261274121,1.0,11.0,35.0,37.0,39.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9026,Jean-Baptiste Pigalle - La Bruyere,252.0,2.5436507936507935,2.2445328365745776,0.0,1.0,2.0,4.0,10.0,252.0,1.1468253968253967,1.213416795660041,0.0,0.0,1.0,2.0,5.0,252.0,3.6904761904761907,2.8000121960869437,0.0,1.0,3.0,5.0,12.0,252.0,13.091269841269842,2.7389043041795675,5.0,11.0,14.0,15.0,17.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9027,Douai - Pierre Fontaine,252.0,2.4603174603174605,2.0144924865828373,0.0,1.0,2.0,3.0,10.0,252.0,1.0476190476190477,1.7023870883322056,0.0,0.0,0.0,1.0,9.0,252.0,3.507936507936508,2.820658089825443,0.0,2.0,3.0,5.0,16.0,252.0,19.38095238095238,2.973608061949309,6.0,18.0,20.0,21.0,23.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9028,Moncey - Blanche,252.0,2.5555555555555554,2.0764494502901933,0.0,1.0,2.0,4.0,10.0,252.0,1.0515873015873016,1.3002135360624503,0.0,0.0,1.0,1.0,6.0,252.0,3.607142857142857,2.3853028931062665,0.0,2.0,3.0,5.0,11.0,252.0,13.392857142857142,2.385302893106267,6.0,12.0,14.0,15.0,17.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9029,Saint-Lazare - Place d'Estienne d'Orves,252.0,3.9682539682539684,4.722475729837951,0.0,1.0,2.0,7.0,22.0,252.0,6.698412698412699,7.210848225541174,0.0,2.0,4.0,9.25,34.0,252.0,10.666666666666666,10.535842826454134,0.0,3.0,6.0,17.0,38.0,252.0,27.05952380952381,10.072270154595733,1.0,22.0,31.5,34.0,39.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9031,Provence - Chaussée d'Antin,252.0,5.075396825396825,4.260243086567158,0.0,1.0,6.0,9.0,14.0,252.0,8.654761904761905,5.38293166680936,0.0,4.0,9.0,14.0,17.0,252.0,13.73015873015873,7.760778597335176,0.0,8.0,15.0,21.0,23.0,252.0,10.206349206349206,7.4291527191585605,2.0,3.0,8.5,15.25,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9032,Mathurins - Auber,252.0,9.746031746031745,6.820915231010397,0.0,2.0,12.0,16.0,20.0,252.0,11.043650793650794,7.03732786157885,0.0,3.0,14.0,16.0,26.0,252.0,20.78968253968254,12.615656682246685,1.0,5.0,27.0,32.0,34.0,252.0,14.40079365079365,12.829640705900898,2.0,3.0,7.0,31.0,35.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9034,Godot de Mauroy - Madeleine,252.0,6.329365079365079,4.495089263153283,0.0,2.0,5.0,10.0,15.0,252.0,6.865079365079365,4.273243306928586,0.0,4.0,6.5,10.0,15.0,252.0,13.194444444444445,6.918268506812919,1.0,5.75,16.0,19.0,21.0,252.0,7.7063492063492065,6.6291249929677605,1.0,2.0,5.0,14.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9035,Gare Saint-Lazare - Place de Budapest,252.0,3.9603174603174605,5.207106381756472,0.0,1.0,2.0,5.0,22.0,252.0,5.388888888888889,4.991582112677817,1.0,1.0,3.0,10.0,19.0,252.0,9.34920634920635,8.76457689409758,1.0,3.0,5.0,14.0,35.0,252.0,32.82539682539682,8.32992910926667,8.0,29.0,36.0,39.0,43.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9036,Athènes - Clichy,252.0,2.111111111111111,2.0539427529088172,0.0,1.0,1.0,3.0,8.0,252.0,2.515873015873016,2.7199546720623373,0.0,0.0,1.0,5.0,9.0,252.0,4.626984126984127,4.023306853769381,0.0,1.0,3.0,9.0,14.0,252.0,14.662698412698413,3.835423778161302,5.0,11.0,16.0,18.0,19.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9037,Parme - Clichy,252.0,2.4246031746031744,1.8440897951508555,0.0,1.0,2.0,3.0,10.0,252.0,1.0833333333333333,1.3961386704948031,0.0,0.0,1.0,2.0,5.0,252.0,3.507936507936508,2.379346831079119,0.0,2.0,3.0,5.0,12.0,252.0,19.82936507936508,2.364800555434403,12.0,19.0,20.0,22.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9038,Douai - Bruxelles,252.0,1.9325396825396826,1.7671788291950752,0.0,1.0,1.0,3.0,10.0,252.0,1.6468253968253967,1.2742742021639766,1.0,1.0,1.0,2.0,8.0,252.0,3.5793650793650795,2.6760057486082602,1.0,2.0,3.0,4.0,18.0,252.0,22.563492063492063,2.667484697144206,9.0,22.0,23.0,24.0,26.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9039,Chaussée d'Antin - Haussmann,252.0,6.714285714285714,4.840659700944993,0.0,1.0,8.0,10.0,17.0,252.0,6.912698412698413,5.543051127053488,0.0,2.0,6.0,13.0,18.0,252.0,13.626984126984127,8.745843977810786,0.0,3.75,15.0,22.0,24.0,252.0,9.880952380952381,8.552725753492652,0.0,1.0,8.0,19.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9102,Londres - Place d'Estienne d'Orves,252.0,3.4206349206349205,3.330059101453621,0.0,1.0,2.0,7.0,11.0,252.0,5.857142857142857,5.822355988292964,0.0,1.0,3.0,13.0,17.0,252.0,9.277777777777779,8.793459076614495,0.0,2.0,4.0,20.0,25.0,252.0,14.26984126984127,8.30006259124165,0.0,4.0,19.0,21.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9104,Caumartin - Provence,252.0,6.773809523809524,5.586019523325057,0.0,2.0,6.0,10.0,20.0,252.0,9.496031746031745,7.400601900724838,0.0,2.0,7.0,16.0,22.0,252.0,16.26984126984127,12.229161606594392,0.0,4.0,14.0,26.0,40.0,252.0,9.26984126984127,7.742790193121879,0.0,1.0,8.0,18.0,21.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9106,Boudreau - Auber,252.0,3.242063492063492,2.7032768421298856,0.0,1.0,2.0,4.25,11.0,252.0,4.912698412698413,3.8102814177417272,0.0,1.0,5.0,9.0,13.0,252.0,8.154761904761905,4.612024939944542,0.0,4.0,9.0,12.0,14.0,252.0,5.099206349206349,4.5325383340992325,0.0,1.0,4.0,10.0,14.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9111,Victoire - Laffitte,252.0,2.511904761904762,2.945023681554611,0.0,0.0,1.0,3.0,11.0,252.0,5.488095238095238,4.162517380035877,0.0,2.0,4.0,9.0,15.0,252.0,8.0,6.241488227883217,0.0,3.0,5.0,14.25,19.0,252.0,11.23015873015873,6.214829583151314,1.0,5.0,13.0,17.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9113,Bleue - Trévise,252.0,3.0317460317460316,2.676253872081794,0.0,1.0,2.0,5.0,12.0,252.0,3.6904761904761907,2.7943149049946876,0.0,2.0,3.0,6.0,11.0,252.0,6.722222222222222,4.518468324358301,0.0,3.0,6.0,10.0,18.0,252.0,20.38095238095238,4.736662369654174,8.0,17.0,21.0,24.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9114,Faubourg Poissonnière - Dunkerque,252.0,1.0753968253968254,1.3263607765729941,0.0,0.0,1.0,2.0,6.0,252.0,0.48412698412698413,0.7856697296255166,0.0,0.0,0.0,1.0,4.0,252.0,1.5595238095238095,1.7333236650198083,0.0,0.0,1.0,2.0,8.0,252.0,27.206349206349206,1.757476733049551,21.0,26.0,27.0,28.0,30.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
